,QC,Voltage,pH,Temp
2021-10-19 18:30:22.900,1,18.42,2.19,41.51
2021-10-19 18:30:27.900,1,16.28,1.97,44.06
2021-10-19 18:30:32.900,1,18.61,2.15,43.64
2021-10-19 18:30:37.900,1,16.17,2.0,43.93
2021-10-19 18:30:42.900,1,19.53,2.17,41.62
2021-10-19 18:30:47.900,1,16.41,1.96,41.14
2021-10-19 18:30:52.900,1,15.15,2.48,42.29
2021-10-19 18:30:58.000,1,15.17,1.99,41.98
2021-10-19 18:31:03.000,1,18.37,2.04,44.39
2021-10-19 18:31:08.000,1,15.68,2.1,43.49
2021-10-19 18:31:13.000,1,15.25,2.01,43.33
2021-10-19 18:31:18.000,1,19.79,1.96,41.38
2021-10-19 18:31:23.000,1,18.18,1.88,44.67
2021-10-19 18:31:28.000,1,19.39,1.97,41.87
2021-10-19 18:31:33.000,1,19.16,1.84,41.92
2021-10-19 18:31:38.000,1,18.95,1.83,44.84
2021-10-19 18:31:43.000,1,16.65,2.0,41.05
2021-10-19 18:31:48.000,1,18.22,1.92,41.12
2021-10-19 18:31:53.000,1,19.27,2.01,40.75
2021-10-19 18:31:58.000,1,17.71,1.85,40.6
2021-10-19 18:32:03.000,1,18.02,2.19,44.11
2021-10-19 18:32:08.000,1,16.86,2.05,44.67
2021-10-19 18:32:13.000,1,16.12,1.97,41.36
2021-10-19 18:32:18.000,1,17.3,1.94,42.2
2021-10-19 18:32:23.000,1,18.21,2.07,41.38
2021-10-19 18:32:28.000,1,19.43,2.13,41.97
2021-10-19 18:32:33.000,1,17.84,2.16,44.11
2021-10-19 18:32:38.000,1,16.47,1.95,43.93
2021-10-19 18:32:43.100,1,15.62,2.18,42.73
2021-10-19 18:32:48.100,1,18.62,2.04,43.65
2021-10-19 18:32:53.100,1,16.97,1.87,40.97
2021-10-19 18:32:58.100,1,17.17,1.98,40.99
2021-10-19 18:33:03.100,1,15.15,2.48,42.29
2021-10-19 18:33:08.100,1,18.51,2.04,41.5
2021-10-19 18:33:13.100,1,18.99,1.83,42.75
2021-10-19 18:33:18.100,1,15.13,1.99,40.81
2021-10-19 18:33:23.100,1,15.17,2.14,40.88
2021-10-19 18:33:28.100,1,19.33,1.96,41.04
2021-10-19 18:33:33.100,1,17.45,2.09,44.49
2021-10-19 18:33:38.100,1,17.08,2.12,41.77
2021-10-19 18:33:43.100,1,19.37,2.18,41.23
2021-10-19 18:33:48.100,1,17.29,1.98,41.19
2021-10-19 18:33:53.100,1,16.92,2.16,42.03
2021-10-19 18:33:58.100,1,18.34,1.83,42.63
2021-10-19 18:34:03.200,1,17.58,1.85,44.96
2021-10-19 18:34:08.200,1,17.96,1.96,41.92
2021-10-19 18:34:13.200,1,17.26,2.12,41.55
2021-10-19 18:34:18.200,1,16.17,2.06,42.24
2021-10-19 18:34:23.200,1,19.7,1.88,44.94
2021-10-19 18:34:28.200,1,18.19,1.88,42.12
2021-10-19 18:34:33.200,1,15.12,1.97,44.17
2021-10-19 18:34:38.200,1,19.34,2.1,40.13
2021-10-19 18:34:43.200,1,18.12,2.09,42.37
2021-10-19 18:34:48.200,1,15.15,2.48,42.29
2021-10-19 18:34:53.200,1,15.15,2.48,42.29
2021-10-19 18:34:58.200,1,18.83,2.07,43.72
2021-10-19 18:35:03.200,1,15.64,1.91,41.01
2021-10-19 18:35:08.200,1,15.93,1.94,43.72
2021-10-19 18:35:13.200,1,18.57,1.91,41.43
2021-10-19 18:35:18.200,1,18.68,1.9,40.43
2021-10-19 18:35:23.200,1,18.29,2.09,44.06
2021-10-20 16:28:15.000,1,17.49,1.84,43.96
2021-10-20 16:28:20.000,1,18.98,1.87,43.91
2021-10-20 16:28:25.000,1,19.19,2.25,37.68
2021-10-20 16:28:30.000,1,16.16,2.13,40.07
2021-10-20 16:28:35.000,1,17.97,1.92,41.49
2021-10-20 16:28:40.000,1,15.33,2.08,44.29
2021-10-20 16:28:45.000,1,18.25,2.05,42.21
2021-10-20 16:28:50.000,1,19.76,1.84,40.32
2021-10-20 16:28:55.000,1,17.98,1.94,44.6
2021-10-20 16:29:00.000,1,17.06,1.94,41.07
2021-10-20 16:29:05.000,1,19.57,1.9,41.04
2021-10-20 16:29:10.000,1,16.63,1.82,42.94
2021-10-20 16:29:15.000,1,18.27,2.02,44.96
2021-10-20 16:29:20.000,1,18.36,1.89,40.24
2021-10-20 16:29:25.000,1,19.35,2.03,43.61
2021-10-20 16:29:30.000,1,19.0,1.89,40.06
2021-10-20 16:29:35.000,1,19.62,2.03,43.9
2021-10-20 16:29:40.000,1,18.35,2.06,40.99
2021-10-20 16:29:45.000,1,17.24,2.1,43.46
2021-10-20 16:29:50.000,1,17.92,2.16,43.18
2021-10-20 16:29:55.000,1,15.65,1.9,43.88
2021-10-20 16:30:00.000,1,19.09,2.18,41.88
2021-10-20 16:30:05.000,1,17.57,2.08,44.1
2021-10-20 16:30:10.100,1,16.23,2.12,42.6
2021-10-20 16:30:15.100,1,19.0,1.99,40.8
2021-10-20 16:30:20.100,1,19.5,1.93,44.24
2021-10-20 16:30:25.100,1,19.48,2.16,42.14
2021-10-20 16:30:30.100,1,15.89,1.83,40.27
2021-10-20 16:30:35.100,1,18.07,1.91,43.46
2021-10-20 16:30:40.100,1,15.83,1.87,44.66
2021-10-20 16:30:45.100,1,19.19,2.25,37.68
2021-10-20 16:30:50.100,1,16.29,2.0,42.65
2021-10-20 16:30:55.100,1,18.97,1.98,43.21
2021-10-20 16:31:00.100,1,19.19,2.25,37.68
2021-10-20 16:31:05.100,1,16.35,1.95,42.38
2021-10-20 16:31:10.100,1,18.23,1.9,40.9
2021-10-20 16:31:15.100,1,18.86,1.94,42.09
2021-10-20 16:31:20.100,1,15.67,2.15,43.83
2021-10-20 16:31:25.100,1,19.97,2.06,43.77
2021-10-20 16:31:30.100,1,19.94,2.0,42.34
2021-10-20 16:31:35.100,1,17.77,1.95,43.98
2021-10-20 16:31:40.100,1,18.86,2.11,42.47
2021-10-20 16:31:45.100,1,19.46,2.02,44.22
2021-10-20 16:31:50.100,1,16.26,1.82,42.67
2021-10-20 16:31:55.100,1,15.32,2.01,44.84
2021-10-20 16:32:00.100,1,18.16,2.06,42.15
2021-10-20 16:32:05.100,1,16.21,1.89,42.85
2021-10-20 16:32:10.100,1,16.8,2.14,43.03
2021-10-20 16:32:15.100,1,19.34,2.14,40.79
2021-10-20 16:32:20.200,1,18.35,2.08,40.23
2021-10-20 16:32:25.200,1,16.62,2.01,42.34
2021-10-20 16:32:30.200,1,16.22,1.86,41.28
2021-10-20 16:32:35.200,1,15.82,2.06,41.21
2021-10-20 16:32:40.200,1,19.27,1.96,43.78
2021-10-20 16:32:45.200,1,17.75,2.01,42.39
2021-10-20 16:32:50.200,1,18.38,2.04,44.64
2021-10-20 16:32:55.200,1,19.07,1.87,42.01
2021-10-20 16:33:00.200,1,16.25,2.05,44.51
2021-10-20 16:33:05.200,1,18.24,2.09,42.69
2021-10-20 16:33:10.200,1,15.94,2.06,40.24
2021-10-20 16:33:15.200,1,17.5,2.09,44.64
2021-10-20 16:33:20.200,1,18.6,1.89,40.77
2021-10-20 16:33:25.200,1,17.46,1.99,40.56
2021-10-20 16:33:30.200,1,17.27,1.95,42.28
2021-10-20 16:33:35.200,1,19.55,2.17,43.48
2021-10-20 16:33:40.200,1,18.32,2.07,43.89
2021-10-20 16:33:45.200,1,19.19,2.25,37.68
2021-10-20 16:33:50.200,1,16.25,2.18,44.16
2021-10-20 16:33:55.300,1,18.78,1.86,42.43
2021-10-20 16:34:21.900,1,15.18,1.95,40.12
2021-10-20 16:34:26.900,1,17.39,2.17,41.58
2021-10-20 16:34:31.900,1,16.08,1.93,43.36
2021-10-20 16:34:36.900,1,17.0,1.82,42.06
2021-10-20 16:34:42.000,1,17.84,1.95,44.88
2021-10-20 16:34:47.000,1,19.52,1.9,42.04
2021-10-20 16:34:52.000,1,19.18,2.04,40.07
2021-10-20 16:34:57.000,1,15.21,1.93,42.42
2021-10-20 16:35:02.000,1,18.1,1.93,40.22
2021-10-20 16:35:07.000,1,19.47,2.13,43.31
2021-10-20 16:35:12.000,1,15.85,2.01,42.06
2021-10-20 16:35:17.000,1,15.82,1.95,43.1
2021-10-20 16:35:22.000,1,17.97,1.98,44.79
2021-10-20 16:35:27.000,1,15.25,2.0,42.07
2021-10-20 16:35:32.000,1,15.76,2.12,43.25
2021-10-20 16:35:37.000,1,16.29,1.86,40.4
2021-10-20 16:35:42.000,1,19.01,2.08,43.85
2021-10-20 16:35:47.000,1,18.74,1.87,42.61
2021-10-20 16:35:52.000,1,17.86,1.89,40.09
2021-10-20 16:35:57.000,1,18.32,1.84,41.26
2021-10-20 16:36:02.000,1,15.13,2.03,43.67
2021-10-20 16:36:07.000,1,17.02,1.99,40.24
2021-10-20 16:36:12.000,1,19.07,1.98,40.2
2021-10-20 16:36:17.000,1,15.19,1.89,42.88
2021-10-20 16:36:22.000,1,19.23,1.99,42.27
2021-10-20 16:36:27.000,1,18.11,2.27,44.85
2021-10-20 16:36:32.000,1,16.09,1.82,41.99
2021-10-20 16:36:37.000,1,15.95,1.91,40.73
2021-10-20 16:36:42.100,1,16.61,1.85,42.72
2021-10-20 16:36:47.100,1,19.5,1.9,41.86
2021-10-20 16:36:52.100,1,19.59,2.04,40.47
2021-10-20 16:36:57.100,1,19.75,1.98,44.11
2021-10-20 16:37:02.100,1,15.2,1.98,41.74
2021-10-20 16:37:07.100,1,16.9,1.89,40.19
2021-10-20 16:37:12.100,1,17.91,2.11,42.71
2021-10-20 16:37:17.100,1,19.76,1.85,40.22
2021-10-20 16:37:22.100,1,17.31,1.96,42.66
2021-10-20 16:37:27.100,1,16.83,2.13,40.1
2021-10-20 16:37:32.100,1,17.38,1.82,40.74
2021-10-20 16:37:37.100,1,18.11,2.27,44.85
2021-10-20 16:37:42.100,1,17.03,2.19,44.9
2021-10-20 16:37:47.100,1,19.26,2.0,42.0
2021-10-20 16:37:52.100,1,18.11,2.27,44.85
2021-10-20 16:37:57.100,1,16.81,2.14,41.84
2021-10-20 16:38:02.100,1,15.15,2.08,42.77
2021-10-20 16:38:07.100,1,17.62,2.07,43.71
2021-10-20 16:38:12.200,1,15.68,1.83,40.5
2021-10-20 16:38:17.200,1,15.69,2.01,41.53
2021-10-20 16:38:22.200,1,19.45,2.09,40.08
2021-10-20 16:38:27.200,1,18.11,2.27,44.85
2021-10-20 16:38:32.200,1,17.67,1.96,41.06
2021-10-20 16:38:37.200,1,16.65,2.08,41.11
2021-10-20 16:38:42.200,1,17.35,1.88,42.95
2021-10-20 16:38:47.200,1,17.46,2.05,42.85
2021-10-20 16:38:52.200,1,19.46,2.06,44.79
2021-10-20 16:38:57.200,1,17.61,1.81,40.63
2021-10-20 16:39:02.200,1,19.54,1.84,43.62
2021-10-20 16:39:07.200,1,17.5,1.9,43.09
2021-10-20 16:39:12.200,1,18.05,1.95,43.31
2021-10-20 16:39:17.200,1,15.72,1.82,40.33
2021-10-20 16:39:22.200,1,16.71,2.02,44.97
2021-10-20 16:39:27.200,1,17.41,1.95,42.06
2021-10-20 16:39:32.200,1,16.95,1.92,41.71
2021-10-20 16:39:37.200,1,18.85,2.01,41.89
2021-10-20 16:39:42.200,1,17.5,1.92,41.83
2021-10-20 16:39:47.200,1,15.8,1.98,44.33
2021-10-20 16:39:52.200,1,18.95,2.12,43.69
2021-10-20 16:39:57.200,1,18.5,1.81,42.96
2021-10-20 16:40:02.200,1,18.14,2.05,42.26
2021-10-20 16:40:27.400,1,19.62,1.83,41.55
2021-10-20 16:40:32.400,1,18.93,2.04,40.42
2021-10-20 16:40:37.400,1,16.61,1.89,43.58
2021-10-20 16:40:42.400,1,15.87,2.06,40.35
2021-10-20 16:40:47.400,1,15.86,2.36,40.44
2021-10-20 16:40:52.400,1,16.7,1.83,42.81
2021-10-20 16:40:57.400,1,17.12,2.09,42.68
2021-10-20 16:41:02.400,1,11.48,2.05,37.46
2021-10-20 16:41:07.500,1,17.8,2.05,42.82
2021-10-20 16:41:12.500,1,15.44,2.0,40.38
2021-10-20 16:41:17.500,1,18.1,2.11,42.17
2021-10-20 16:41:22.500,1,19.98,2.02,44.3
2021-10-20 16:41:27.500,1,17.01,1.94,44.91
2021-10-20 16:41:32.500,1,15.43,1.85,40.08
2021-10-20 16:41:37.500,1,18.44,2.16,40.82
2021-10-20 16:41:42.500,1,16.27,1.83,42.98
2021-10-20 16:41:47.500,1,18.02,2.11,41.66
2021-10-20 16:41:52.500,1,15.93,1.89,44.65
2021-10-20 16:41:57.500,1,18.53,2.05,43.62
2021-10-20 16:42:02.500,1,19.12,2.01,40.95
2021-10-20 16:42:07.500,1,19.31,2.09,41.56
2021-10-20 16:42:12.500,1,17.66,1.81,43.86
2021-10-20 16:42:17.500,1,19.02,2.04,42.02
2021-10-20 16:42:22.500,1,16.78,2.13,43.41
2021-10-20 16:42:27.500,1,17.07,2.0,42.7
2021-10-20 16:42:32.500,1,17.59,2.08,44.69
2021-10-20 16:42:37.500,1,16.16,2.15,41.48
2021-10-20 16:42:42.500,1,19.7,1.81,40.82
2021-10-20 16:42:47.600,1,16.79,1.9,44.01
2021-10-20 16:42:52.600,1,18.48,1.98,42.97
2021-10-20 16:42:57.600,1,17.12,2.06,43.12
2021-10-20 16:43:02.600,1,15.15,2.09,44.62
2021-10-20 16:43:07.600,1,17.72,2.0,43.5
2021-10-20 16:43:12.600,1,15.52,1.99,42.6
2021-10-20 16:43:17.600,1,19.92,1.92,40.49
2021-10-20 16:43:22.600,1,15.67,2.1,43.72
2021-10-20 16:43:27.600,1,19.8,2.0,44.49
2021-10-20 16:43:32.600,1,18.07,1.97,41.56
2021-10-20 16:43:37.600,1,18.09,1.89,42.58
2021-10-20 16:43:42.600,1,17.78,2.07,42.9
2021-10-20 16:43:47.600,1,18.01,2.09,42.26
2021-10-20 16:43:52.600,1,17.87,2.17,41.07
2021-10-20 16:43:57.600,1,17.86,1.81,40.26
2021-10-20 16:44:02.600,1,17.38,2.05,44.07
2021-10-20 16:44:07.600,1,17.27,2.19,43.36
2021-10-20 16:44:12.600,1,17.87,2.12,40.58
2021-10-20 16:44:17.600,1,17.39,2.07,41.42
2021-10-20 16:44:22.700,1,16.64,1.98,42.73
2021-10-20 16:44:27.700,1,18.27,1.96,40.57
2021-10-20 16:44:32.700,1,16.49,2.16,40.67
2021-10-20 16:44:37.700,1,18.66,1.92,43.49
2021-10-20 16:44:42.700,1,17.98,1.97,42.76
2021-10-20 16:44:47.700,1,19.07,1.89,43.64
2021-10-20 16:44:52.700,1,17.9,2.08,44.61
2021-10-20 16:44:57.700,1,17.22,1.92,40.71
2021-10-20 16:45:02.700,1,17.82,2.02,42.52
2021-10-20 16:45:07.700,1,15.87,2.1,43.94
2021-10-20 16:45:12.700,1,16.09,1.87,44.23
2021-10-20 16:45:17.700,1,17.34,2.0,42.83
2021-10-20 16:45:22.700,1,15.74,1.84,43.73
2021-10-20 16:45:27.700,1,18.12,1.9,41.85
2021-10-20 16:45:32.700,1,18.96,2.09,42.86
2021-10-20 16:45:37.700,1,16.21,1.94,42.73
2021-10-20 16:45:42.700,1,17.35,2.19,40.83
2021-10-20 16:45:47.700,1,18.47,2.18,41.2
2021-10-20 16:45:52.700,1,19.9,1.97,41.3
2021-10-20 16:45:57.700,1,19.92,1.86,42.47
2021-10-20 16:46:02.700,1,19.75,2.04,41.79
2021-10-20 16:46:07.700,1,18.42,1.89,42.79
2021-10-20 16:46:35.300,1,19.0,2.1,41.08
2021-10-20 16:46:40.300,1,16.7,2.35,40.72
2021-10-20 16:46:45.300,1,17.22,1.85,43.63
2021-10-20 16:46:50.300,1,18.73,1.94,41.55
2021-10-20 16:46:55.300,1,16.14,1.81,40.88
2021-10-20 16:47:00.300,1,18.99,1.9,41.71
2021-10-20 16:47:05.300,1,19.32,1.94,43.57
2021-10-20 16:47:10.300,1,19.39,1.93,42.94
2021-10-20 16:47:15.300,1,18.84,1.83,44.44
2021-10-20 16:47:20.300,1,18.05,2.06,44.24
2021-10-20 16:47:25.400,1,19.33,2.03,44.03
2021-10-20 16:47:30.400,1,17.8,2.17,40.05
2021-10-20 16:47:35.400,1,17.66,2.01,40.04
2021-10-20 16:47:40.400,1,18.3,1.87,41.55
2021-10-20 16:47:45.400,1,19.77,1.88,44.2
2021-10-20 16:47:50.400,1,19.83,1.82,44.62
2021-10-20 16:47:55.400,1,18.2,2.03,43.15
2021-10-20 16:48:00.400,1,15.13,1.9,44.52
2021-10-20 16:48:05.400,1,16.44,1.81,40.72
2021-10-20 16:48:10.400,1,15.76,2.18,44.14
2021-10-20 16:48:15.400,1,18.58,1.96,41.21
2021-10-20 16:48:20.400,1,16.98,1.86,42.56
2021-10-20 16:48:25.400,1,17.33,2.11,43.41
2021-10-20 16:48:30.400,1,15.38,1.84,41.96
2021-10-20 16:48:35.400,1,17.47,2.07,42.21
2021-10-20 16:48:40.400,1,19.03,2.19,43.97
2021-10-20 16:48:45.400,1,16.0,1.99,40.49
2021-10-20 16:48:50.400,1,15.83,2.08,41.44
2021-10-20 16:48:55.400,1,15.87,2.08,41.2
2021-10-20 16:49:00.400,1,18.47,1.95,42.48
2021-10-20 16:49:05.400,1,16.31,2.04,44.59
2021-10-20 16:49:10.400,1,16.99,1.87,43.15
2021-10-20 16:49:15.400,1,17.31,2.01,42.22
2021-10-20 16:49:20.400,1,17.16,1.87,43.14
2021-10-20 16:49:25.400,1,18.58,1.89,43.36
2021-10-20 16:49:30.400,1,17.74,1.88,40.62
2021-10-20 16:49:35.400,1,17.26,1.96,41.72
2021-10-20 16:49:40.400,1,18.93,2.12,41.26
2021-10-20 16:49:45.500,1,17.6,1.94,43.75
2021-10-20 16:49:50.500,1,18.9,2.19,43.58
2021-10-20 16:49:55.500,1,16.1,1.97,41.63
2021-10-20 16:50:00.500,1,18.45,1.98,44.74
2021-10-20 16:50:05.500,1,16.59,2.12,44.91
2021-10-20 16:50:10.500,1,17.41,1.9,42.26
2021-10-20 16:50:15.500,1,16.54,2.07,40.32
2021-10-20 16:50:20.500,1,17.27,2.16,42.6
2021-10-20 16:50:25.500,1,17.02,2.13,43.35
2021-10-20 16:50:30.500,1,19.51,2.06,42.25
2021-10-20 16:50:35.500,1,16.34,1.89,43.96
2021-10-20 16:50:40.500,1,19.7,2.09,44.64
2021-10-20 16:50:45.500,1,17.88,2.02,43.07
2021-10-20 16:50:50.500,1,18.73,1.98,43.74
2021-10-20 16:50:55.500,1,17.16,1.88,41.04
2021-10-20 16:51:00.500,1,17.81,1.9,41.87
2021-10-20 16:51:05.500,1,16.51,1.82,42.84
2021-10-20 16:51:10.500,1,15.6,1.95,41.49
2021-10-20 16:51:15.500,1,16.27,2.05,43.64
2021-10-20 16:51:20.500,1,18.92,1.99,42.08
2021-10-20 16:51:25.600,1,15.34,1.95,41.43
2021-10-20 16:51:30.600,1,17.88,2.01,41.85
2021-10-20 16:51:35.600,1,18.94,1.84,42.31
2021-10-20 16:51:40.600,1,19.21,1.86,41.22
2021-10-20 16:51:45.600,1,18.29,1.81,44.53
2021-10-20 16:51:50.600,1,16.34,1.96,42.05
2021-10-20 16:51:55.600,1,16.07,1.85,44.74
2021-10-20 16:52:00.600,1,15.7,1.92,40.21
2021-10-20 16:52:05.600,1,15.31,1.84,40.98
2021-10-20 16:52:10.600,1,18.99,2.09,41.6
2021-10-20 16:52:15.600,1,17.09,1.98,42.57
2021-10-20 16:52:41.100,1,17.75,2.05,42.77
2021-10-20 16:52:46.100,1,16.11,1.84,43.42
2021-10-20 16:52:51.100,1,18.96,1.9,40.94
2021-10-20 16:52:56.100,1,15.31,1.95,42.61
2021-10-20 16:53:01.200,1,17.15,2.12,40.62
2021-10-20 16:53:06.200,1,17.27,2.03,43.29
2021-10-20 16:53:11.200,1,18.31,2.18,44.64
2021-10-20 16:53:16.200,1,16.68,2.13,42.52
2021-10-20 16:53:21.200,1,17.93,2.01,42.13
2021-10-20 16:53:26.200,1,16.76,1.96,42.6
2021-10-20 16:53:31.200,1,19.34,1.95,41.14
2021-10-20 16:53:36.200,1,15.28,2.17,42.02
2021-10-20 16:53:41.200,1,19.97,1.81,43.4
2021-10-20 16:53:46.200,1,12.94,1.92,41.09
2021-10-20 16:53:51.200,1,15.3,1.87,44.89
2021-10-20 16:53:56.200,1,15.19,2.19,41.77
2021-10-20 16:54:01.200,1,17.7,1.95,43.44
2021-10-20 16:54:06.200,1,15.74,1.98,40.16
2021-10-20 16:54:11.200,1,19.45,2.16,41.4
2021-10-20 16:54:16.200,1,18.48,1.89,41.94
2021-10-20 16:54:21.200,1,19.47,2.13,40.63
2021-10-20 16:54:26.200,1,19.23,2.12,43.8
2021-10-20 16:54:31.200,1,17.42,1.89,40.18
2021-10-20 16:54:36.300,1,16.77,2.0,43.02
2021-10-20 16:54:41.300,1,15.29,1.87,40.12
2021-10-20 16:54:46.300,1,17.35,1.93,42.06
2021-10-20 16:54:51.300,1,19.9,1.96,44.43
2021-10-20 16:54:56.300,1,15.1,1.99,44.15
2021-10-20 16:55:01.300,1,19.52,2.05,43.43
2021-10-20 16:55:06.300,1,18.83,2.15,41.02
2021-10-20 16:55:11.300,1,17.52,1.9,44.81
2021-10-20 16:55:16.300,1,15.81,2.09,40.54
2021-10-20 16:55:21.300,1,19.21,1.9,40.24
2021-10-20 16:55:26.300,1,16.85,2.0,42.01
2021-10-20 16:55:31.300,1,15.32,2.18,43.79
2021-10-20 16:55:36.300,1,16.93,2.17,40.14
2021-10-20 16:55:41.300,1,16.99,2.09,43.49
2021-10-20 16:55:46.300,1,19.99,1.83,43.8
2021-10-20 16:55:51.300,1,17.44,2.08,41.1
2021-10-20 16:55:56.400,1,18.98,1.94,41.17
2021-10-20 16:56:01.400,1,17.26,2.15,43.14
2021-10-20 16:56:06.400,1,19.17,1.82,42.4
2021-10-20 16:56:11.400,1,18.5,2.12,42.79
2021-10-20 16:56:16.400,1,18.87,2.13,41.1
2021-10-20 16:56:21.400,1,17.01,1.98,42.94
2021-10-20 16:56:26.400,1,15.3,1.88,42.21
2021-10-20 16:56:31.400,1,19.28,1.94,43.44
2021-10-20 16:56:36.400,1,17.81,1.82,43.45
2021-10-20 16:56:41.400,1,16.59,1.89,40.98
2021-10-20 16:56:46.400,1,19.14,1.95,44.41
2021-10-20 16:56:51.400,1,16.07,1.81,40.79
2021-10-20 16:56:56.400,1,17.61,2.15,42.02
2021-10-20 16:57:01.400,1,17.45,2.16,41.04
2021-10-20 16:57:06.400,1,17.28,2.06,40.81
2021-10-20 16:57:11.400,1,16.29,1.84,43.49
2021-10-20 16:57:16.400,1,18.71,1.91,40.77
2021-10-20 16:57:21.400,1,19.73,2.02,44.61
2021-10-20 16:57:26.400,1,17.01,1.89,44.98
2021-10-20 16:57:31.400,1,17.26,1.96,40.66
2021-10-20 16:57:36.500,1,18.16,2.18,41.71
2021-10-20 16:57:41.500,1,19.65,2.12,41.16
2021-10-20 16:57:46.500,1,13.85,1.88,40.56
2021-10-20 16:57:51.500,1,19.93,2.19,40.55
2021-10-20 16:57:56.500,1,17.68,1.83,41.14
2021-10-20 16:58:01.500,1,15.77,2.03,42.44
2021-10-20 16:58:06.500,1,16.03,1.94,42.76
2021-10-20 16:58:11.500,1,18.74,2.16,41.53
2021-10-20 16:58:16.500,1,18.58,2.25,41.91
2021-10-20 16:58:21.500,1,16.9,1.98,44.9
2021-10-20 16:58:47.000,1,15.36,1.95,40.42
2021-10-20 16:58:52.000,1,16.57,1.87,43.09
2021-10-20 16:58:57.000,1,19.46,1.97,44.76
2021-10-20 16:59:02.000,1,19.09,2.17,44.55
2021-10-20 16:59:07.100,1,18.6,1.88,43.29
2021-10-20 16:59:12.100,1,16.03,2.18,43.56
2021-10-20 16:59:17.100,1,15.97,1.95,41.8
2021-10-20 16:59:22.100,1,15.85,2.01,42.5
2021-10-20 16:59:27.100,1,16.8,2.08,43.76
2021-10-20 16:59:32.100,1,19.25,2.07,40.36
2021-10-20 16:59:37.100,1,17.79,1.9,40.21
2021-10-20 16:59:42.100,1,18.83,2.16,44.26
2021-10-20 16:59:47.100,1,15.74,2.03,41.81
2021-10-20 16:59:52.100,1,15.59,1.83,43.95
2021-10-20 16:59:57.100,1,15.29,2.16,40.59
2021-10-20 17:00:02.100,1,17.37,1.81,41.73
2021-10-20 17:00:07.100,1,18.03,2.0,41.61
2021-10-20 17:00:12.100,1,18.22,2.45,44.1
2021-10-20 17:00:17.100,1,17.29,2.05,40.47
2021-10-20 17:00:22.100,1,16.71,1.85,41.79
2021-10-20 17:00:27.100,1,18.06,2.16,42.01
2021-10-20 17:00:32.100,1,16.67,1.98,41.46
2021-10-20 17:00:37.100,1,16.63,2.1,43.41
2021-10-20 17:00:42.100,1,16.0,2.1,42.86
2021-10-20 17:00:47.100,1,18.71,2.15,44.59
2021-10-20 17:00:52.100,1,18.81,2.17,40.36
2021-10-20 17:00:57.100,1,18.89,2.18,42.02
2021-10-20 17:01:02.200,1,19.17,1.95,44.54
2021-10-20 17:01:07.200,1,19.47,1.89,40.58
2021-10-20 17:01:12.200,1,15.59,2.17,43.96
2021-10-20 17:01:17.200,1,18.85,1.93,43.85
2021-10-20 17:01:22.200,1,15.99,1.87,43.44
2021-10-20 17:01:27.200,1,16.75,1.96,43.1
2021-10-20 17:01:32.200,1,18.18,2.12,42.58
2021-10-20 17:01:37.200,1,19.14,2.06,41.98
2021-10-20 17:01:42.200,1,16.67,1.96,40.67
2021-10-20 17:01:47.200,1,19.26,2.17,42.17
2021-10-20 17:01:52.200,1,19.74,1.83,40.14
2021-10-20 17:01:57.200,1,18.59,1.87,43.64
2021-10-20 17:02:02.200,1,17.47,2.08,40.46
2021-10-20 17:02:07.200,1,16.05,1.9,41.83
2021-10-20 17:02:12.200,1,17.65,2.18,44.17
2021-10-20 17:02:17.200,1,15.28,1.83,44.12
2021-10-20 17:02:22.200,1,18.93,2.15,42.03
2021-10-20 17:02:27.200,1,17.94,2.09,44.52
2021-10-20 17:02:32.200,1,19.72,1.99,43.54
2021-10-20 17:02:37.300,1,16.27,1.95,41.97
2021-10-20 17:02:42.300,1,19.46,1.99,41.76
2021-10-20 17:02:47.300,1,19.23,2.06,44.81
2021-10-20 17:02:52.300,1,15.94,1.93,43.06
2021-10-20 17:02:57.300,1,18.86,1.94,41.67
2021-10-20 17:03:02.300,1,17.47,2.03,43.72
2021-10-20 17:03:07.300,1,17.28,1.88,44.68
2021-10-20 17:03:12.300,1,18.48,1.84,41.93
2021-10-20 17:03:17.300,1,17.58,2.1,44.88
2021-10-20 17:03:22.300,1,15.2,1.94,42.75
2021-10-20 17:03:27.300,1,17.99,1.91,41.41
2021-10-20 17:03:32.300,1,15.76,2.12,43.02
2021-10-20 17:03:37.300,1,18.14,1.89,42.27
2021-10-20 17:03:42.300,1,19.71,2.12,42.91
2021-10-20 17:03:47.300,1,16.02,2.16,40.11
2021-10-20 17:03:52.300,1,18.53,1.82,42.8
2021-10-20 17:03:57.400,1,18.15,1.96,44.4
2021-10-20 17:04:02.400,1,18.88,2.13,40.89
2021-10-20 17:04:07.400,1,15.41,2.09,43.44
2021-10-20 17:04:12.400,1,13.65,1.9,37.39
2021-10-20 17:04:17.400,1,17.7,2.12,43.89
2021-10-20 17:04:22.400,1,15.08,1.96,41.14
2021-10-20 17:04:27.400,1,18.01,1.94,44.17
2021-10-20 17:04:53.300,1,19.36,2.14,44.27
2021-10-20 17:04:58.400,1,16.67,2.1,41.0
2021-10-20 17:05:03.400,1,18.33,1.98,43.84
2021-10-20 17:05:08.400,1,18.93,1.97,42.66
2021-10-20 17:05:13.400,1,15.82,1.92,42.13
2021-10-20 17:05:18.400,1,16.1,1.88,44.72
2021-10-20 17:05:23.400,1,17.46,1.97,42.33
